domain,logo,label,error
truphone.com,https://www.datocms-assets.com/50740/1629889302-favicon.png,FAVICON_FOUND,
hellodirect.com,https://www.hellodirect.com/scs/img/HDI-Logo-for-NS-320x68-retina-updated-02192019.png,JSONLD_LOGO_FOUND,
vtechphones.com,https://vtechphones.com/themes/icons/favicon-32x32.png,FAVICON_FOUND,
modaoperandi.com,https://modaoperandi.com/dist/public/moda_logo.svg,JSONLD_LOGO_FOUND,
whatsupgold.com,https://d34smkdb128qfi.cloudfront.net/images/librariesprovider2/blogs/2013/03/progress-whatsup-gold.png,JSONLD_LOGO_FOUND,
virginmedia.com,https://prod.ctassets.virginmedia.com/uploads/VM_Logo_White_optimised_large_8314779544.png,JSONLD_LOGO_FOUND,
air-watch.com,https://www.omnissa.com/omnissa-logo.svg,JSONLD_LOGO_FOUND,
broadvoice.com,,FAILURE,'utf-8' codec can't decode byte 0xed in position 164306: invalid continuation byte
adknowledge.com,,FAILURE,"Cannot connect to host adknowledge.com:443 ssl:False [nodename nor servname provided, or not known]"
myemma.com,https://myemma.com/wp-content/uploads/2022/05/emma_email_marketing.jpg,JSONLD_LOGO_FOUND,
cloudera.com,https://www.cloudera.com/content/dam/www/marketing/images/logos/cloudera/cloudera-new-logo.png,JSONLD_LOGO_FOUND,
gmx.com,https://s.uicdn.com/mailint/10.48.0/assets/meta-ref_gmxcom.png,FAVICON_FOUND,
geotrust.com,https://geotrust.com/content/dam/geotrust/images/navigation/header/GeoTrustLogo.svg,JSONLD_LOGO_FOUND,
appsumo.com,https://appsumo2nuxt-cdn.appsumo.com/as-appsumo-logo-dark.svg,JSONLD_LOGO_FOUND,
janus.com,https://www.janushenderson.com/wp-content/uploads/sites/4/JanusHenderson_Logo_4140_Slate.svg,JSONLD_LOGO_FOUND,
gogoair.com,https://gogoair.com/getmedia/bd9c4839-dd90-4e00-919d-f2890d793c30/gogo-sd-logo.png,JSONLD_LOGO_FOUND,
equinix.com,https://equinix.com/content/experience-fragments/eqxcorp/en_us/header-standard/master/_jcr_content/root/header/logo.coreimg.png/1619420806795/logo.png,JSONLD_LOGO_FOUND,
speakeasy.net,,FAILURE,Cannot connect to host speakeasy.net:443 ssl:False [[SSL: DH_KEY_TOO_SMALL] dh key too small (_ssl.c:1006)]
polycom.com,,FAILURE,
test.com,,FAILURE,
whitefence.com,,FAILURE,"Cannot connect to host whitefence.com:443 ssl:False [nodename nor servname provided, or not known]"
godatafeed.com,https://cdn.prod.website-files.com/5c6f0fe189c3683ca571d70a/65f767c3b0e037bb332c1db4_peets%20coffee%20product%20feeds.webp,JSONLD_LOGO_FOUND,
clicksor.com,https://img.weitt.us/web_static/assets/yp_free/img/logo.png,JSONLD_LOGO_FOUND,
so-net.ne.jp,https://so-net.ne.jp/assets/images/footer/logo-isms.png,JSONLD_LOGO_FOUND,
clickability.com,,FAILURE,"Cannot connect to host clickability.com:443 ssl:False [nodename nor servname provided, or not known]"
cio.com,https://www.cio.com/wp-content/themes/cio-b2b-child-theme/src/static/img/favicon.ico,FAVICON_FOUND,
citymax.com,https://citymax.com/r/wd_host_content/1/templates/149/page2b_2blue_citymax_logo.png,JSONLD_LOGO_FOUND,
singlehop.com,,FAILURE,Cannot connect to host singlehop.com:443 ssl:False [[SSL: SSLV3_ALERT_HANDSHAKE_FAILURE] sslv3 alert handshake failure (_ssl.c:1006)]
datapipe.com,https://www.rackspace.com/sites/default/files/rxt_partner_logos/Rackspace-Partnerships-and-Analyst-Recognitions-2_1.png,JSONLD_LOGO_FOUND,
me.com,https://me.com/favicon-32x32.png,FAVICON_FOUND,
vzwshop.com,,FAILURE,"Cannot connect to host vzwshop.com:443 ssl:False [nodename nor servname provided, or not known]"
iweb.com,https://iweb.com/assets/favicon.ico,FAVICON_FOUND,
att.net,https://s.yimg.com/cv/ae/att/portal/common/i/favicon_1.ico,FAVICON_FOUND,
411.ca,https://s3.amazonaws.com/ui.411.ca/signature/411logo.png,JSONLD_LOGO_FOUND,
moonfruit.com,https://moonfruit.com/wp-content/uploads/2024/09/Moonfruit-Logo.png,JSONLD_LOGO_FOUND,
idrive.com,https://static.idriveonlinebackup.com/include/images/favicon.ico,FAVICON_FOUND,
sherweb.com,https://www.sherweb.com/files/uploads/2020/05/favicon.ico,JSONLD_LOGO_FOUND,
digium.com,https://sangoma.com/wp-content/uploads/2024/05/cropped-favicon-192x192.png,FAVICON_FOUND,
mashery.com,https://boomi.com/wp-content/uploads/American-Cancer-Society-Menu-Case-Study-Logo.svg,JSONLD_LOGO_FOUND,
ntt.com,https://www.ntt.com/content/dam/nttcom/hq/cmn/img/logo-ogp-1200-630_w.png,JSONLD_LOGO_FOUND,
bandwidth.com,https://bw-mkt-wp-website.s3.us-east-2.amazonaws.com/wp-content/uploads/20250314110914/Logo_Microsoft-Teams-White.svg,JSONLD_LOGO_FOUND,
consumer-rankings.com,https://www.consumer-rankings.com/wp-content/uploads/2014/09/matchlogo.jpg,JSONLD_LOGO_FOUND,
imation.com,,FAILURE,"Cannot connect to host imation.com:443 ssl:False [Connect call failed ('52.231.9.51', 443)]"
t-online.de,https://www.t-online.de/s/paper/_next/static/media/t-online-mobile.d3c5d542.svg,JSONLD_LOGO_FOUND,
conductor.com,https://cdn.sanity.io/images/tkl0o0xu/production/aefd162d32a9ba2aca1626ee88278f783e239c69-220x50.svg,JSONLD_LOGO_FOUND,
yahoo.net,https://s.yimg.com/cv/apiv2/social/images/yahoo_default_logo.png,JSONLD_LOGO_FOUND,
discounttwo-wayradio.com,https://discounttwo-wayradio.com/wp-content/uploads/2021/11/discount-two-way-radio.png,JSONLD_LOGO_FOUND,
mixpanel.com,,FAILURE,"0, message='', url=URL('https://mixpanel.com')"
unbounce.com,"https://sp-ao.shortpixel.ai/client/to_webp,q_lossless,ret_img,w_192,h_192/https://unbounce.com/photos/cropped-unbounce-favicon-2-192x192.png",FAVICON_FOUND,
list-manage.com,,FAILURE,
aerohive.com,,FAILURE,"Cannot connect to host aerohive.com:443 ssl:False [nodename nor servname provided, or not known]"
infinitydish.com,https://www.infinitydish.com/wp-content/uploads/2021/02/dishLogoAuthorizedRetailerWhite.png,JSONLD_LOGO_FOUND,
echodesign.com,https://echonewyork.com/cdn/shop/files/Header-logo.jpg,JSONLD_LOGO_FOUND,
mocospace.com,https://cdn-img.mocospace.com/static/r263742/favicon-16x16.png,FAVICON_FOUND,
digitalchocolate.com,https://market.domain360.com/images/favicon-32x32.png,FAVICON_FOUND,
talktalk.co.uk,https://talktalk.co.uk/assets/images/talktalk-logo.svg,JSONLD_LOGO_FOUND,
netvibes.com,https://netvibes.com/css/base/img/home/white/logo_netvibes@2x.png,JSONLD_LOGO_FOUND,
directtrack.com,,FAILURE,"Cannot connect to host directtrack.com:443 ssl:False [nodename nor servname provided, or not known]"
photobiz.com,https://image11.photobiz.com/8586/29_20230313204407_7398225_large.png,JSONLD_LOGO_FOUND,
sitepoint.com,https://www.sitepoint.com/static-images/sitepoint-logo.png,JSONLD_LOGO_FOUND,
nettalk.com,https://ntconnect.com/resources/nt/images/icons/nettalk-favicon.png,FAVICON_FOUND,
efaxcorporate.com,https://enterprise.efax.com/wp-content/uploads/2021/12/logo.jpg,JSONLD_LOGO_FOUND,
signupgenius.com,https://www.signupgenius.com/images/SUG-Logo-400px.png,JSONLD_LOGO_FOUND,
tradeindia.com,https://tiimg.tistatic.com/new_website1/ti-design/images/tiLoginLogo.png,JSONLD_LOGO_FOUND,
narod.ru,https://narod.ru/logo/motor-logo.png,JSONLD_LOGO_FOUND,
cafe24.com,https://skin.cafe24img.com/imgcafe24com/images/common/cafe24.svg,JSONLD_LOGO_FOUND,
bodyguardz.com,https://www.bodyguardz.com/on/demandware.static/-/Library-Sites-BodyGuardzSharedLibrary/default/dw13e049ca/images/a-BGZbrands-Company-logo-white.png,JSONLD_LOGO_FOUND,
nobelcom.com,https://static.nobelcom.com/images/nobelcom/global/NObelapp_logo.png,JSONLD_LOGO_FOUND,
inmobi.com,https://web.inmobicdn.net/website/website/6.0.1/ui/uploads/misc/InMobi_Group_logo_color.png,JSONLD_LOGO_FOUND,
sina.com.cn,https://i3.sinaimg.cn/home/2013/0331/U586P30DT20130331093840.png,FAVICON_FOUND,
3gstore.com,https://5gstore.com/images/5gstore_logo.png,JSONLD_LOGO_FOUND,
woothemes.com,https://woocommerce.com/wp-content/uploads/2025/01/logo-05-stroopwafels@2x.png,JSONLD_LOGO_FOUND,
artistwebsites.com,https://images.fineartamerica.com/public/assets/images/LogoInstagramFooter.jpg,JSONLD_LOGO_FOUND,
scoutmob.com,,FAILURE,"Cannot connect to host scoutmob.com:443 ssl:False [nodename nor servname provided, or not known]"
yahoo.com,https://s.yimg.com/cv/apiv2/social/images/yahoo_default_logo.png,JSONLD_LOGO_FOUND,
bestcovery.com,https://cdn.bestcovery.ca-times-dam.psdops.com/dims4/default/beea024/2147483647/strip/true/crop/1000x277+0+0/resize/433x120!/quality/90/,JSONLD_LOGO_FOUND,
flippingbook.com,https://d1qwl4ymp6qhug.cloudfront.net/Release/R10144/images/logo.png,JSONLD_LOGO_FOUND,
otherinbox.com,,FAILURE,"Cannot connect to host otherinbox.com:443 ssl:False [nodename nor servname provided, or not known]"
fb.com,https://static.xx.fbcdn.net/rsrc.php/y1/r/4lCu2zih0ca.svg,JSONLD_LOGO_FOUND,
altervista.org,https://it.altervista.org/images/brand/Altervista_Logo_2.png,JSONLD_LOGO_FOUND,
gogrid.com,,FAILURE,
inetu.net,,FAILURE,
yesware.com,https://cdn.prod.website-files.com/6036bf3265493cd8d57a7527/6052542062bd09faf2d85ff8_yesware-company-stories-logo-masschallenge.png,JSONLD_LOGO_FOUND,
tripod.com,https://ly.lygo.net/ly/tpSite/images/tripodLogo.png,JSONLD_LOGO_FOUND,
lge.com,https://lge.com/content/dam/lge/common/logo/logo-lg-100-44.svg,JSONLD_LOGO_FOUND,
trendhunter.com,https://cdn.trendhunterstatic.com/logos/createthefuture.png,JSONLD_LOGO_FOUND,
toutapp.com,,FAILURE,
ignitionone.com,https://ignitionone.com/wp-content/uploads/2018/12/i1-logo-grayorange.png,JSONLD_LOGO_FOUND,
izea.com,https://d27fp5ulgfd7w2.cloudfront.net/wp-content/uploads/2025/03/06130544/IZEA-Gradient-Logo.svg,JSONLD_LOGO_FOUND,
buy.com,https://static.rakuten.com/assets/ac/_next/static/imgs/blank-1a8815.svg,JSONLD_LOGO_FOUND,
vidyo.com,https://www.enghousevideo.com/wp-content/uploads/2023/09/Enghouse-Video-stacked-color_trimmed-153x55-1.png,JSONLD_LOGO_FOUND,
clickmeter.com,https://www.rebrandly.com/assets/img/rebrandly-logo.svg,JSONLD_LOGO_FOUND,
hostdime.com,https://hostdime.com/images/our-network/spectrum_enterprise.png,JSONLD_LOGO_FOUND,
local03.com,https://cdn.prod.website-files.com/67683f71c6390df74ce8d459/6777efe2d530c6dee70989d9_Logo%20header%20v2.svg,JSONLD_LOGO_FOUND,
geocities.jp,,FAILURE,"Cannot connect to host geocities.jp:443 ssl:False [nodename nor servname provided, or not known]"
hatena.ne.jp,https://cdn-ak2.favicon.st-hatena.com/,JSONLD_LOGO_FOUND,
relianceglobalcall.com,https://www.relianceglobalcall.com/images/relianceglobalcall-logo.png,JSONLD_LOGO_FOUND,
launchrock.com,https://launchrock.com/metadata/launchrock//favicon-32x32.png,FAVICON_FOUND,
hdaccessory.com,https://cdn11.bigcommerce.com/s-5uiyhy/images/stencil/250x36/hd_accessory_logo_293x36_1603994455__85214.original.png,JSONLD_LOGO_FOUND,
sewelldirect.com,https://sewelldirect.com/cdn/shop/files/popularMechanicsLogo320px_192x192_fa200bda-dcd0-4878-b242-0c7bfdf9ac73_160x160.png,JSONLD_LOGO_FOUND,
kvh.com,https://www.kvh.com/wp-content/uploads/2024/02/KVHLogo.png,JSONLD_LOGO_FOUND,
vps.net,https://vps.net/includes/images/og-logo.png,JSONLD_LOGO_FOUND,
smaato.com,https://www.smaato.com/wp-content/uploads/2024/09/smaato-logo.svg,JSONLD_LOGO_FOUND,
hostbaby.com,https://static.production.hearnow-cdn.com/build/1748373789/grayscale/img/logo-regular.png,JSONLD_LOGO_FOUND,
thehighcalling.org,https://www.theologyofwork.org/assets/images/general/_600x60_fit_center-center_82_none/default_image.png,JSONLD_LOGO_FOUND,
invisionapp.com,https://images.ctfassets.net/w6r2i5d8q73s/4Sl71c85CSimVrBQ6OIdI0/1e954c70c12bca3947b91e14462afb51/Logo-Kimberly-Clark.svg,JSONLD_LOGO_FOUND,
anymeeting.com,https://www.intermedia.com/assets/images/intm_og_logo.png,JSONLD_LOGO_FOUND,
swisscom.ch,https://sdx.scsstatic.ch/v2.150.0/images/swisscom-logo-lifeform-180x180.png,FAVICON_FOUND,
sendthisfile.com,https://sendthisfile.com/wp-content/uploads/2021/11/cropped-SendThisFile_android-chrome-512x512-1.png,JSONLD_LOGO_FOUND,
siteground.com,https://siteground.com/img/apple-touch-icon.png,FAVICON_FOUND,
slickdeals.net,https://static.slickdealscdn.com/images/sd_share_logo.png,JSONLD_LOGO_FOUND,
telus.net,,FAILURE,
windowsazure.com,,FAILURE,
ipower.com,https://secure.ipower.com/images/icons/apple-touch-icons/apple-touch-icon-ipower.png,FAVICON_FOUND,
line2.com,https://www.line2.com/wp-content/uploads/2020/09/line2-logo.svg,JSONLD_LOGO_FOUND,
whichvoip.com,https://www.whichvoip.com/images/common/img_1x1.png,JSONLD_LOGO_FOUND,
clicktale.com,https://clicktale.com/favicons/apple-touch-icon.png,FAVICON_FOUND,
zoner.com,https://file.zoner.com/image/LOGO_1200x1200_b.png,JSONLD_LOGO_FOUND,
localphone.com,https://static.localphone.com/v3/images/common/new-localphoneLogo-en-3.5.01.png,JSONLD_LOGO_FOUND,
graphicmail.com,https://graphicmail.com/files/wp-content/uploads/2020/04/cropped-graphic-mail-logo.png,JSONLD_LOGO_FOUND,
telekom.com,https://www.telekom.com/resource/image/433106/landscape_ratio2x1/3000/1500/2f29011d7414bf84a653c7d10de6e943/1B9C77FA7C47CA5E913F6DC08584DAA9/bi-t-logo-0056-en.jpg,JSONLD_LOGO_FOUND,
accrisoft.com,https://accrisoft.com/graphics/design/favicon.png,FAVICON_FOUND,
accessorygeeks.com,https://www.accessorygeeks.com/cdn/shop/files/1_4_3fc76170-747e-469e-a503-73dee7a0e62f.png,JSONLD_LOGO_FOUND,
cwa-union.org,https://cwa-union.org/themes/custom/cwa_union/footer_logo.svg,JSONLD_LOGO_FOUND,
jiwire.com,,FAILURE,"Cannot connect to host jiwire.com:443 ssl:False [nodename nor servname provided, or not known]"
eweek.com,https://assets.eweek.com/uploads/2024/12/channels4_profile.jpg,JSONLD_LOGO_FOUND,
digitallanding.com,,FAILURE,
toast.net,https://irp.cdn-website.com/5c0e0ee8/dms3rep/multi/toastnet_transpa+copy+no+outlines.gif,JSONLD_LOGO_FOUND,
tatacommunications.com,https://gamma.tatacommunications.com/assets/wp-content/uploads/2024/04/gartner-ratings-logo-home.png,JSONLD_LOGO_FOUND,
gigaom.com,https://b2494509.smushcdn.com/2494509/wp-content/uploads/sites/1/2024/05/d5fd323f-cropped-ff3d2831-gigaom-square-192x192.png,FAVICON_FOUND,
no-ip.com,https://d2qr50rz2oof04.cloudfront.net/assets/img/logo/logo-bug.png,JSONLD_LOGO_FOUND,
163.com,https://static.ws.126.net/163/f2e/www/index20170701/images/py_logo.jpg,JSONLD_LOGO_FOUND,
mediacomcable.com,,FAILURE,
abril.com.br,https://assine.abril.com.br/wp-content/uploads/2024/10/logo_assine_colorido.png,JSONLD_LOGO_FOUND,
topproducer.com,https://www.topproducer.com/hs-fs/hubfs/raw_assets/public/TopProducerSoftware_July2022/images/Top-Producer-Logo-Footer-1.jpg,JSONLD_LOGO_FOUND,
kajeet.com,https://367813.fs1.hubspotusercontent-na1.net/hub/367813/hubfs/Assets/Logos/Kajeet-Logo.png,JSONLD_LOGO_FOUND,
infoseek.co.jp,https://media.image.infoseek.co.jp/shared/news/og/infoseeklogo.png,JSONLD_LOGO_FOUND,
copernic.com,https://copernic.com/wp-content/uploads/2023/12/logo.png,JSONLD_LOGO_FOUND,
mobal.com,https://mobal.com/img/common/xjapan-logos-2023-mobile.png.pagespeed.ic.rut77JEktd.webp,JSONLD_LOGO_FOUND,
ait.com,https://www.ait.com/wp-content/uploads/2024/12/aitlogo.png,JSONLD_LOGO_FOUND,
callsource.com,https://www.callsource.com/wp-content/themes/call-source/assets/img/call-source-logo.svg,JSONLD_LOGO_FOUND,
tribesports.com,https://tribesports.com/cdn/shop/files/home_page_menu_logo3_fcf46339-1868-40d5-865e-bf82fdb0896e_1200x.png,JSONLD_LOGO_FOUND,
mobileiron.com,https://static.ivanti.com/sites/marketing/media/images/icons/ivanti-favicon-152.png,FAVICON_FOUND,
polleverywhere.com,https://22544793.fs1.hubspotusercontent-na1.net/hub/22544793/hubfs/Pace-University-Logo.png,JSONLD_LOGO_FOUND,
jumpfly.com,https://www2.jumpfly.com/wp-content/uploads/2019/10/JfHorzColorLogo-3.png,JSONLD_LOGO_FOUND,
uniden.com,https://uniden.com/cdn/shop/files/Uniden_Web_Menu_160x40_Logo_2025_White.svg,JSONLD_LOGO_FOUND,
at.ua,https://at.ua/ucoz/v3/images/wm_logo_white.svg,JSONLD_LOGO_FOUND,
snapapp.com,https://storage.googleapis.com/bv-presto-prod-prod-public/d2f43416-bfe5-49b8-a679-25f6e3d2710a-logo.png,JSONLD_LOGO_FOUND,
simplycast.com,https://www.simplycast.com//webp/v3-images/default-images/sc-default-logo-share.webp,JSONLD_LOGO_FOUND,
hasoffers.com,https://www.tune.com/tune-com-content/uploads/2016/07/TUNE-Logo-1024x512.png,JSONLD_LOGO_FOUND,
podomatic.com,https://podomatic.com/assets/splash/youtube/amazon_music_logo-d753799d05dc06e5a6e6edb46c33b2065ede171568d1382fc86eb45157331aa6.svg,JSONLD_LOGO_FOUND,
usr.com,,FAILURE,"0, message='', url=URL('https://www.usr.com/')"
a2hosting.com,https://cms.hosting.com/assets/intro/trustpilot-1_wo5.svg,JSONLD_LOGO_FOUND,
thinglink.com,https://www.thinglink.com/gfx/thinglink-logo-app.svg,JSONLD_LOGO_FOUND,
bezecom.com,https://bezecom.com/img/bezecom_logo2.png,JSONLD_LOGO_FOUND,
digi.com,https://digi.com/getattachment/customer-stories/World’s-largest-elevator-company-incorporates-IoT/otis-logo.png,JSONLD_LOGO_FOUND,
seidioonline.com,,FAILURE,"Cannot connect to host seidioonline.com:443 ssl:False [nodename nor servname provided, or not known]"
freephonetracer.com,https://freephonetracer.com/images/ng-logo.svg,JSONLD_LOGO_FOUND,
fathomdelivers.com,https://fathomdelivers.com/sites/default/files/styles/testimonial_image/public/2024-08/new-henryfordlogo-square.png,JSONLD_LOGO_FOUND,
hostmysite.com,https://hostmysite.com/wp-content/uploads/2015/08/HMSLogo.png,JSONLD_LOGO_FOUND,
apnic.net,https://webdist.data.apnic.net/web-framework-theme/9.1.5/images/apnic-reverse.svg,JSONLD_LOGO_FOUND,
saba.com,https://saba.com/_next/image/,JSONLD_LOGO_FOUND,
uol.com.br,https://conteudo.imguol.com.br/c/home/interacao/facebook/compartilhe.png,JSONLD_LOGO_FOUND,
sinovision.net,,FAILURE,
sohu.com,https://zmt.itc.cn/static/images/pic/sohu-logo/logo-114.png,FAVICON_FOUND,
call-em-all.com,https://www.text-em-all.com/hubfs/text-em-all/mainLogoStacked300ppi.png,JSONLD_LOGO_FOUND,
sencha.com,https://www.sencha.com/wp-content/uploads/2024/09/icon-product-ExtJS-removebg-preview.png,JSONLD_LOGO_FOUND,
idt.net,https://www.idt.net/wp-content/uploads/2022/05/logo-idt.svg,JSONLD_LOGO_FOUND,
fiksu.com,,FAILURE,"Cannot connect to host fiksu.com:443 ssl:False [nodename nor servname provided, or not known]"
smashingmagazine.com,https://smashingmagazine.com/images/logo/logo.svg,JSONLD_LOGO_FOUND,
xcomglobal.com,https://xcomglobal.com/_layout/images/header_logo.svg,JSONLD_LOGO_FOUND,
umcom.org,https://www.resourceumc.org/-/media/umc-media/2025/01/16/17/41/cross-and-flame-umcom-strategy-video-750x500.png,JSONLD_LOGO_FOUND,
synthasite.com,https://synthasite.com/ws/media-library/72538ebd5d1346799a3f7640b10ca2e1/entrepreneur-logo-1.png,JSONLD_LOGO_FOUND,
walla.co.il,https://www.walla.co.il/public/assets/logo/logo_new.svg,JSONLD_LOGO_FOUND,
admarketplace.com,https://cdn.prod.website-files.com/64d626ea4b535c7a17b83b78/64f1ac34e8a78298d17e2c11_TheHomeDepot%20logo%20(1).svg,JSONLD_LOGO_FOUND,
du.ae,https://du.ae/sites/duaediscovery/common/landing/favicon/favicon.png,FAVICON_FOUND,
toolbox.com,https://images.spiceworks.com/wp-content/uploads/2022/11/10090900/spiceworkslogo.png,JSONLD_LOGO_FOUND,
marketmotive.com,https://www.marketmotive.com/static/css/images/mm_new_logo_final.png,JSONLD_LOGO_FOUND,
magestore.com,https://www.magestore.com/wp-content/uploads/2023/10/02_Magestore_Logo_RGB_Yellow-Black.svg,JSONLD_LOGO_FOUND,
spyfu.com,https://cdn1.spyfu.com/dist/img/rf-header-logo-v2.svg,JSONLD_LOGO_FOUND,
glispa.com,,FAILURE,"Cannot connect to host glispa.com:443 ssl:False [Connect call failed ('188.40.192.147', 443)]"
voip.com,https://www.voip.com/wp-content/themes/voip/assets/img/VoIP-logo-black.png,JSONLD_LOGO_FOUND,
charter.net,https://charter.net/shared-assets/spectrum-logo-ligth-new-brand.svg,JSONLD_LOGO_FOUND,
simplereach.com,https://cdn.prod.website-files.com/62348aef92bf092b84891591/6297e68c4aa99c9e2339eec4_Nativo%20Logo%20-%202%20color%20reversed.svg,JSONLD_LOGO_FOUND,
bluefountainmedia.com,,FAILURE,"Cannot connect to host bluefountainmedia.com:443 ssl:False [nodename nor servname provided, or not known]"
peeplo.com,,FAILURE,"Cannot connect to host peeplo.com:443 ssl:False [Connect call failed ('127.0.0.1', 443)]"
voipo.com,,FAILURE,"Cannot connect to host voipo.com:443 ssl:False [Connect call failed ('52.116.223.122', 443)]"
coroflot.com,https://coroflot.com/images/page_icons/favicon-196x196.png,FAVICON_FOUND,
sena.com,https://www.sena.com/wp-content/uploads/2024/03/img_logo_red.svg,JSONLD_LOGO_FOUND,
cableone.net,https://cableone.net/-/media/project/sparklight/sparklight/logos/sparklight.png,JSONLD_LOGO_FOUND,
signnow.com,https://marketing-static.signnow.com/287/img/objects/g-logo/svg/signnow-logo-blue.svg,JSONLD_LOGO_FOUND,
linkconnector.com,https://www.linkconnector.com/wordpress/wp-content/uploads/2015/07/LC_Logo.png,JSONLD_LOGO_FOUND,
streamsend.com,,FAILURE,
bluestacks.com,https://cdn-www.bluestacks.com/bs-images/logo-icon.png,JSONLD_LOGO_FOUND,
clickatell.com,https://clickatell.com/favicon-32x32.png,FAVICON_FOUND,
distilled.net,https://distilled1.wpengine.com/wp-content/uploads/2022/11/22-Brainlabs-Logo-Icon-Lg-2-922x1024.png,JSONLD_LOGO_FOUND,
fairpoint.com,,FAILURE,
microsoftonline.com,,FAILURE,"Cannot connect to host microsoftonline.com:443 ssl:False [nodename nor servname provided, or not known]"
yola.com,https://yola.com/ws/media-library/72538ebd5d1346799a3f7640b10ca2e1/entrepreneur-logo-1.png,JSONLD_LOGO_FOUND,
onet.pl,https://ocdn.eu/onetmobilemainpage/service_logos/onet.svg,JSONLD_LOGO_FOUND,
budgetmobile.com,https://i0.wp.com/budgetmobile.com/wp-content/uploads/2025/03/cropped-Budget-Mobile-3-1.png,FAVICON_FOUND,
mapilab.com,https://mapilab.com/images/MS_Partner-grey.png,JSONLD_LOGO_FOUND,
wideanglesoftware.com,https://www.wideanglesoftware.com/images/WAS_logo.jpg,JSONLD_LOGO_FOUND,
ucoz.ru,https://ucoz.ru/ucoz/v3/images/wm_logo_white.svg,JSONLD_LOGO_FOUND,
cj.com,,FAILURE,"Cannot connect to host cj.com:443 ssl:False [Connect call failed ('159.127.40.163', 443)]"
sendible.com,https://www.sendible.com/assets/images/sendible-logo.svg,JSONLD_LOGO_FOUND,
ccrane.com,https://cdn11.bigcommerce.com/s-5su7s5q6od/images/stencil/original/logo-blue_1579301974__28783.original.png,JSONLD_LOGO_FOUND,
birch.com,,FAILURE,
maas360.com,,FAILURE,
justdial.com,,FAILURE,
appsbar.com,,FAILURE,
pcmatic.com,https://www.pcmatic.com/images/pcmatic-logo.svg,JSONLD_LOGO_FOUND,
directstartv.com,,FAILURE,
firehost.com,https://azurefrontdoorpages.azureedge.net/pages/PageNotFound_files/favicon.ico,FAVICON_FOUND,
raventools.com,https://raventools.com/img/home-new/raven-dark.png,JSONLD_LOGO_FOUND,
meetingsfocus.com,https://www.meetingsfocus.com/files/portals/0/skins/meetings/images/meetings_focus_logo.png,JSONLD_LOGO_FOUND,
daum.net,https://t1.daumcdn.net/top/favicon/20241223/daum.ico,FAVICON_FOUND,
rappler.com,https://www.rappler.com/uploads/2023/01/Rappler-Logo.svg,JSONLD_LOGO_FOUND,
fc2.com,https://static.fc2.com/share/image/favicon.ico,FAVICON_FOUND,
skimlinks.com,https://www.skimlinks.com/wp-content/uploads/2019/05/edaa-logo.png,JSONLD_LOGO_FOUND,
ringrevenue.com,https://cdn.prod.website-files.com/5dfbb65fcb94d5455876bad9/6411f6b05bc3f51b1b627a40_christianbros-customer_bw_logo.svg,JSONLD_LOGO_FOUND,
codero.com,https://codero.com/wp-content/uploads/2020/02/coderologo_feb13.png,JSONLD_LOGO_FOUND,
tbo.com,https://www.tbo.com/img/oglogo.png,JSONLD_LOGO_FOUND,
callfire.com,https://callfire.com/themes/custom/callfire/logo.png,JSONLD_LOGO_FOUND,
parentlink.net,,FAILURE,
onesuite.com,,FAILURE,
mobileroadie.com,https://cdn-static.mobileroadie.com/img/social-logo.jpg,JSONLD_LOGO_FOUND,
cablemover.com,https://www.smartmove.us/img/content-images/logo-smartmove_tagline.png,JSONLD_LOGO_FOUND,
freedownloads.us.com,,FAILURE,"Cannot connect to host freedownloads.us.com:443 ssl:False [nodename nor servname provided, or not known]"
kajabi.com,https://cdn.prod.website-files.com/66aebc00ad11d5f27673a187/66aebc00ad11d5f27673a193_Kajabi_Delivery_Elements_Logo_Monogram_FullColor.svg,JSONLD_LOGO_FOUND,
clear.com,https://mediaoptions.com/wp-content/uploads/2023/07/media-options.png,JSONLD_LOGO_FOUND,
webnode.cz,https://d1rv23qj5kas56.cloudfront.net/img/favicon/favicon-16.svg,FAVICON_FOUND,
astraweb.com,https://astraweb.com/assets/img/logo-old.png,JSONLD_LOGO_FOUND,
harmon.ie,https://harmon.ie/wp-content/uploads/2024/12/harmon.ie_logo.png,JSONLD_LOGO_FOUND,
free.fr,https://free.fr/assets/img/freebox/home/cards/logos/free-foot-app-logo.svg,JSONLD_LOGO_FOUND,
topseos.com,https://d14m5di267ycfe.cloudfront.net/settings/5f2535e6-16b0-45f7-974b-c37952bcda20.svg,JSONLD_LOGO_FOUND,
ipass.com,https://ipass.com/wp-content/uploads/2024/06/ipass-white.svg,JSONLD_LOGO_FOUND,
litmus.com,https://www.litmus.com/wp-content/themes/litmus/dist/images/litmus-logo.svg,JSONLD_LOGO_FOUND,
3cx.com,https://www.3cx.com/wp-content/uploads/2020/01/3CX_logo.jpg,JSONLD_LOGO_FOUND,
cleverbridge.com,https://grow.cleverbridge.com/hs-fs/hubfs/2_Logos/2-2_External/2-2-1_Clients/%7Ba4b89395-9ed5-4d17-830c-3c0c39fffe1d%7D_SMARTBEAR.png,JSONLD_LOGO_FOUND,
woopra.com,https://woopra.com/favicon.svg,FAVICON_FOUND,
yahoo.co.jp,https://s.yimg.jp/c/icon/s/bsc/2.0/y120.png,FAVICON_FOUND,
